id	population	Super-population	GTFreq_00	GTFreq_01	GTFreq_11	REF_Freq	ALT_Freq
15_5	SIB	EAS	0.6726609657947686	0.272761569416499	0.0545774647887323	0.8090417505030181	0.1909582494969819
15_4	SIB	EAS	0.6781941649899397	0.2657193158953722	0.0560865191146881	0.8110538229376258	0.1889461770623741
15_3	SIB	EAS	0.6563128772635815	0.2893611670020121	0.0543259557344064	0.8009934607645874	0.1990065392354125
149_1	SIB	EAS	0.6583249496981891	0.2821931589537223	0.0594818913480885	0.7994215291750503	0.2005784708249497
149_2	SIB	EAS	0.6724094567404426	0.2660965794768611	0.0614939637826961	0.8054577464788732	0.1945422535211267
149_4	SIB	EAS	0.6667505030181087	0.2698692152917505	0.0633802816901408	0.801685110663984	0.198314889336016
149_3	SIB	EAS	0.6624748490945674	0.2759054325955734	0.0616197183098591	0.8004275653923542	0.1995724346076458
148_1	SIB	EAS	0.6605885311871227	0.2765342052313883	0.0628772635814889	0.7988556338028169	0.2011443661971831
148_2	SIB	EAS	0.6726609657947686	0.2712525150905432	0.0560865191146881	0.8082872233400402	0.1917127766599597
148_3	SIB	EAS	0.6716549295774648	0.2710010060362173	0.0573440643863179	0.8071554325955734	0.1928445674044265
148_4	SIB	EAS	0.6678822937625755	0.2755281690140845	0.05658953722334	0.8056463782696177	0.1943536217303823
147_1	SIB	EAS	0.6641096579476862	0.2804325955734406	0.0554577464788732	0.8043259557344065	0.1956740442655935
147_2	SIB	EAS	0.6490191146881288	0.2926307847082495	0.0583501006036217	0.7953345070422535	0.2046654929577465
147_3	SIB	EAS	0.6672535211267606	0.2697434607645875	0.0630030181086519	0.8021252515090544	0.1978747484909455
146_3	SIB	EAS	0.6637323943661971	0.2776659959758551	0.0586016096579476	0.8025653923541247	0.1974346076458752
145_1	SIB	EAS	0.6619718309859155	0.2779175050301811	0.0601106639839034	0.8009305835010061	0.1990694164989939
145_2	SIB	EAS	0.6613430583501007	0.2805583501006036	0.0580985915492957	0.8016222334004025	0.1983777665995975
145_3	SIB	EAS	0.6659959758551308	0.272761569416499	0.0612424547283702	0.8023767605633803	0.1976232394366197
144_1	SIB	EAS	0.6555583501006036	0.2848340040241449	0.0596076458752515	0.797975352112676	0.202024647887324
144_2	SIB	EAS	0.6555583501006036	0.2811871227364185	0.0632545271629778	0.7961519114688128	0.2038480885311872
144_3	SIB	EAS	0.6544265593561368	0.2830734406438632	0.0625	0.7959632796780685	0.2040367203219315
144_4	SIB	EAS	0.6483903420523138	0.289486921529175	0.062122736418511	0.7931338028169014	0.2068661971830986
143_2	SIB	EAS	0.6595824949698189	0.2826961770623742	0.0577213279678068	0.8009305835010061	0.1990694164989939
143_1	SIB	EAS	0.6613430583501007	0.2795523138832998	0.0591046277665995	0.8011192152917506	0.1988807847082494
143_3	SIB	EAS	0.6603370221327968	0.2872233400402414	0.0524396378269617	0.8039486921529175	0.1960513078470824
142_4	SIB	EAS	0.6600855130784709	0.283953722334004	0.0559607645875251	0.8020623742454729	0.1979376257545271
142_3	SIB	EAS	0.6613430583501007	0.283827967806841	0.0548289738430583	0.8032570422535212	0.1967429577464787
141_2	SIB	EAS	0.6663732394366197	0.2751509054325955	0.0584758551307847	0.8039486921529175	0.1960513078470824
141_1	SIB	EAS	0.6729124748490946	0.2662223340040241	0.0608651911468812	0.8060236418511066	0.1939763581488933
141_5	SIB	EAS	0.675930583501006	0.2694919517102616	0.0545774647887323	0.8106765593561368	0.1893234406438632
141_4	SIB	EAS	0.6629778672032193	0.2800553319919517	0.0569668008048289	0.8030055331991951	0.1969944668008049
141_3	SIB	EAS	0.6745472837022133	0.2689889336016096	0.056463782696177	0.8090417505030181	0.1909582494969819
140_1	SIB	EAS	0.6654929577464789	0.2843309859154929	0.0501760563380281	0.8076584507042254	0.1923415492957746
140_2	SIB	EAS	0.6642354124748491	0.2775402414486921	0.0582243460764587	0.8030055331991952	0.1969944668008048
140_3	SIB	EAS	0.6719064386317908	0.2693661971830985	0.0587273641851106	0.80658953722334	0.1934104627766599
140_4	SIB	EAS	0.6643611670020121	0.2795523138832998	0.0560865191146881	0.804137323943662	0.195862676056338
14_4	SIB	EAS	0.6636066398390342	0.2793008048289738	0.0570925553319919	0.8032570422535211	0.1967429577464788
14_3	SIB	EAS	0.6687625754527163	0.2737676056338028	0.0574698189134808	0.8056463782696177	0.1943536217303823
14_1	SIB	EAS	0.6703973843058351	0.2735160965794768	0.0560865191146881	0.8071554325955734	0.1928445674044265
14_2	SIB	EAS	0.6770623742454729	0.2627012072434607	0.0602364185110664	0.8084129778672032	0.1915870221327967
14_5	SIB	EAS	0.6693913480885312	0.272510060362173	0.0580985915492957	0.8056463782696177	0.1943536217303823
139_1	SIB	EAS	0.6584507042253521	0.2790492957746479	0.0625	0.797975352112676	0.202024647887324
139_3	SIB	EAS	0.6595824949698189	0.2770372233400402	0.0633802816901408	0.798101106639839	0.2018988933601609
139_4	SIB	EAS	0.6548038229376257	0.2854627766599598	0.0597334004024144	0.7975352112676056	0.2024647887323943
138_4	SIB	EAS	0.6661217303822937	0.2750251509054326	0.0588531187122736	0.80363430583501	0.1963656941649899
137_4	SIB	EAS	0.670648893360161	0.2751509054325955	0.0542002012072434	0.8082243460764588	0.1917756539235412
136_1	SIB	EAS	0.6605885311871227	0.2855885311871227	0.0538229376257545	0.803382796780684	0.1966172032193159
136_2	SIB	EAS	0.65329476861167	0.2881036217303823	0.0586016096579476	0.7973465794768612	0.2026534205231388
136_3	SIB	EAS	0.6604627766599598	0.2825704225352112	0.0569668008048289	0.8017479879275654	0.1982520120724346
135_1	SIB	EAS	0.6681338028169014	0.2794265593561368	0.0524396378269617	0.8078470824949697	0.1921529175050302
135_2	SIB	EAS	0.6688883299798792	0.2777917505030181	0.0533199195171026	0.8077842052313883	0.1922157947686117
135_3	SIB	EAS	0.6602112676056338	0.2878521126760563	0.0519366197183098	0.8041373239436619	0.1958626760563381
134_1	SIB	EAS	0.6746730382293763	0.266725352112676	0.0586016096579476	0.8080357142857143	0.1919642857142857
134_2	SIB	EAS	0.6555583501006036	0.2806841046277666	0.0637575452716297	0.7959004024144869	0.2040995975855131
134_4	SIB	EAS	0.6510311871227364	0.2970321931589537	0.0519366197183098	0.7995472837022133	0.2004527162977867
134_3	SIB	EAS	0.6515342052313883	0.2976609657947686	0.050804828973843	0.8003646881287726	0.1996353118712274
133_2	SIB	EAS	0.6569416498993964	0.2800553319919517	0.0630030181086519	0.7969693158953722	0.2030306841046277
133_1	SIB	EAS	0.6570674044265593	0.2814386317907444	0.0614939637826961	0.7977867203219315	0.2022132796780684
133_4	SIB	EAS	0.653672032193159	0.289486921529175	0.0568410462776659	0.7984154929577465	0.2015845070422535
133_3	SIB	EAS	0.65920523138833	0.2848340040241449	0.0559607645875251	0.8016222334004024	0.1983777665995976
132_1	SIB	EAS	0.6643611670020121	0.2793008048289738	0.056338028169014	0.804011569416499	0.195988430583501
132_2	SIB	EAS	0.6604627766599598	0.2849597585513078	0.0545774647887323	0.8029426559356136	0.1970573440643863
132_3	SIB	EAS	0.6636066398390342	0.2787977867203219	0.0575955734406438	0.8030055331991952	0.1969944668008048
132_4	SIB	EAS	0.6746730382293763	0.2637072434607646	0.0616197183098591	0.8065266599597586	0.1934733400402414
131_1	SIB	EAS	0.6603370221327968	0.2849597585513078	0.0547032193158953	0.8028169014084507	0.1971830985915492
131_2	SIB	EAS	0.6682595573440644	0.2737676056338028	0.0579728370221327	0.8051433601609658	0.1948566398390342
131_4	SIB	EAS	0.66511569416499	0.2757796780684104	0.0591046277665995	0.8030055331991952	0.1969944668008048
131_3	SIB	EAS	0.6602112676056338	0.2821931589537223	0.0575955734406438	0.8013078470824949	0.198692152917505
130_1	SIB	EAS	0.6724094567404426	0.2693661971830985	0.0582243460764587	0.8070925553319919	0.1929074446680081
130_3	SIB	EAS	0.6786971830985915	0.2635814889336016	0.0577213279678068	0.8104879275653923	0.1895120724346076
130_4	SIB	EAS	0.6618460764587525	0.2854627766599598	0.0526911468812877	0.8045774647887324	0.1954225352112676
13_1	SIB	EAS	0.6671277665995976	0.2761569416498994	0.056715291750503	0.8052062374245473	0.1947937625754526
13_2	SIB	EAS	0.6589537223340041	0.2869718309859155	0.0540744466800804	0.8024396378269618	0.1975603621730381
13_4	SIB	EAS	0.6612173038229376	0.2787977867203219	0.0599849094567404	0.8006161971830986	0.1993838028169013
129_1	SIB	EAS	0.6612173038229376	0.2733903420523139	0.0653923541247484	0.7979124748490946	0.2020875251509054
129_2	SIB	EAS	0.6550553319919518	0.2845824949698189	0.0603621730382293	0.7973465794768613	0.2026534205231387
129_4	SIB	EAS	0.6539235412474849	0.2835764587525151	0.0625	0.7957117706237424	0.2042882293762575
129_3	SIB	EAS	0.6516599597585513	0.2925050301810865	0.0558350100603621	0.7979124748490946	0.2020875251509054
128_1	SIB	EAS	0.6608400402414487	0.2816901408450704	0.0574698189134808	0.801685110663984	0.198314889336016
128_2	SIB	EAS	0.6670020120724346	0.2776659959758551	0.0553319919517102	0.8058350100603622	0.1941649899396378
128_3	SIB	EAS	0.6617203219315896	0.2786720321931589	0.0596076458752515	0.801056338028169	0.198943661971831
128_4	SIB	EAS	0.6710261569416499	0.2691146881287726	0.0598591549295774	0.8055835010060363	0.1944164989939637
127_2	SIB	EAS	0.6403420523138833	0.2971579476861167	0.0625	0.7889210261569417	0.2110789738430583
127_4	SIB	EAS	0.6604627766599598	0.2813128772635815	0.0582243460764587	0.8011192152917506	0.1988807847082494
127_3	SIB	EAS	0.6578219315895373	0.2872233400402414	0.0549547283702213	0.801433601609658	0.1985663983903419
126_1	SIB	EAS	0.6555583501006036	0.2874748490945674	0.0569668008048289	0.7992957746478873	0.2007042253521127
126_2	SIB	EAS	0.6612173038229376	0.2774144869215292	0.0613682092555332	0.7999245472837022	0.2000754527162977
126_4	SIB	EAS	0.641976861167002	0.3019366197183099	0.0560865191146881	0.792945171026157	0.2070548289738429
126_3	SIB	EAS	0.6612173038229376	0.2759054325955734	0.0628772635814889	0.7991700201207244	0.2008299798792756
125_2	SIB	EAS	0.6615945674044266	0.283953722334004	0.0544517102615694	0.8035714285714286	0.1964285714285714
125_1	SIB	EAS	0.6579476861167002	0.284079476861167	0.0579728370221327	0.7999874245472837	0.2000125754527163
124_1	SIB	EAS	0.6607142857142857	0.2803068410462777	0.0589788732394366	0.8008677062374245	0.1991322937625754
124_2	SIB	EAS	0.6576961770623743	0.28420523138833	0.0580985915492957	0.7997987927565393	0.2002012072434607
124_3	SIB	EAS	0.6618460764587525	0.2738933601609657	0.0642605633802816	0.7987927565392354	0.2012072434607645
124_4	SIB	EAS	0.6548038229376257	0.2825704225352112	0.0626257545271629	0.7960890342052314	0.2039109657947686
123_1	SIB	EAS	0.6720321931589537	0.272510060362173	0.0554577464788732	0.8082872233400402	0.1917127766599597
123_2	SIB	EAS	0.6656187122736419	0.2735160965794768	0.0608651911468812	0.8023767605633803	0.1976232394366197
123_4	SIB	EAS	0.6714034205231388	0.266725352112676	0.0618712273641851	0.8047660965794768	0.1952339034205231
123_3	SIB	EAS	0.6709004024144869	0.261317907444668	0.067781690140845	0.8015593561368208	0.1984406438631791
122_1	SIB	EAS	0.6446177062374245	0.2977867203219316	0.0575955734406438	0.7935110663983903	0.2064889336016097
122_2	SIB	EAS	0.6673792756539235	0.2745221327967806	0.0580985915492957	0.8046403420523138	0.1953596579476861
122_4	SIB	EAS	0.6624748490945674	0.2748993963782696	0.0626257545271629	0.7999245472837022	0.2000754527162977
122_3	SIB	EAS	0.6576961770623743	0.2738933601609657	0.0684104627766599	0.7946428571428572	0.2053571428571428
121_1	SIB	EAS	0.6609657947686117	0.2834507042253521	0.0555835010060362	0.8026911468812878	0.1973088531187121
121_2	SIB	EAS	0.66511569416499	0.2776659959758551	0.0572183098591549	0.8039486921529175	0.1960513078470824
121_3	SIB	EAS	0.6617203219315896	0.2830734406438632	0.0552062374245472	0.8032570422535212	0.1967429577464787
120_1	SIB	EAS	0.6649899396378269	0.2774144869215292	0.0575955734406438	0.8036971830985915	0.1963028169014085
120_2	SIB	EAS	0.6696428571428571	0.2711267605633803	0.0592303822937625	0.8052062374245472	0.1947937625754527
120_3	SIB	EAS	0.6631036217303823	0.2767857142857143	0.0601106639839034	0.8014964788732395	0.1985035211267605
12_6	SIB	EAS	0.6539235412474849	0.2825704225352112	0.0635060362173038	0.7952087525150905	0.2047912474849095
12_4	SIB	EAS	0.6554325955734407	0.2795523138832998	0.0650150905432595	0.7952087525150906	0.2047912474849094
12_1	SIB	EAS	0.6607142857142857	0.2813128772635815	0.0579728370221327	0.8013707243460765	0.1986292756539235
12_2	SIB	EAS	0.6654929577464789	0.2791750503018109	0.0553319919517102	0.8050804828973843	0.1949195171026156
12_8	SIB	EAS	0.6546780684104627	0.283953722334004	0.0613682092555332	0.7966549295774648	0.2033450704225352
12_7	SIB	EAS	0.6643611670020121	0.2707494969818913	0.0648893360160965	0.7997359154929577	0.2002640845070422
12_5	SIB	EAS	0.659079476861167	0.2771629778672032	0.0637575452716297	0.7976609657947686	0.2023390342052313
12_3	SIB	EAS	0.6653672032193159	0.2811871227364185	0.0534456740442656	0.8059607645875251	0.1940392354124749
119_1	SIB	EAS	0.6671277665995976	0.2747736418511066	0.0580985915492957	0.8045145875251509	0.195485412474849
119_2	SIB	EAS	0.6672535211267606	0.2825704225352112	0.0501760563380281	0.8085387323943662	0.1914612676056337
119_3	SIB	EAS	0.6615945674044266	0.2881036217303823	0.0503018108651911	0.8056463782696177	0.1943536217303823
118_1	SIB	EAS	0.6693913480885312	0.2736418511066398	0.0569668008048289	0.8062122736418511	0.1937877263581489
118_2	SIB	EAS	0.6466297786720322	0.2857142857142857	0.067655935613682	0.7894869215291751	0.2105130784708249
118_3	SIB	EAS	0.6517857142857143	0.2879778672032193	0.0602364185110664	0.795774647887324	0.204225352112676
117_1	SIB	EAS	0.6439889336016097	0.2943913480885312	0.0616197183098591	0.7911846076458753	0.2088153923541247
117_2	SIB	EAS	0.6624748490945674	0.2859657947686116	0.0515593561368209	0.8054577464788732	0.1945422535211267
117_4	SIB	EAS	0.6628521126760564	0.2800553319919517	0.0570925553319919	0.8028797786720322	0.1971202213279678
117_3	SIB	EAS	0.6524144869215291	0.2911217303822938	0.056463782696177	0.797975352112676	0.202024647887324
116_1	SIB	EAS	0.6729124748490946	0.2694919517102616	0.0575955734406438	0.8076584507042254	0.1923415492957746
116_2	SIB	EAS	0.6438631790744467	0.2989185110663984	0.0572183098591549	0.7933224346076458	0.2066775653923541
116_4	SIB	EAS	0.6626006036217303	0.2859657947686116	0.0514336016096579	0.8055835010060362	0.1944164989939638
116_3	SIB	EAS	0.647258551307847	0.3004275653923541	0.0523138832997987	0.7974723340040241	0.2025276659959759
115_2	SIB	EAS	0.6599597585513078	0.2800553319919517	0.0599849094567404	0.7999874245472837	0.2000125754527163
115_1	SIB	EAS	0.6683853118712274	0.2767857142857143	0.0548289738430583	0.8067781690140845	0.1932218309859155
114_1	SIB	EAS	0.6671277665995976	0.2644617706237424	0.0684104627766599	0.7993586519114688	0.2006413480885311
114_2	SIB	EAS	0.6581991951710262	0.2794265593561368	0.062374245472837	0.7979124748490947	0.2020875251509053
114_4	SIB	EAS	0.664612676056338	0.2736418511066398	0.0617454728370221	0.8014336016096579	0.198566398390342
114_3	SIB	EAS	0.6612173038229376	0.2800553319919517	0.0587273641851106	0.8012449698189135	0.1987550301810865
113_1	SIB	EAS	0.6550553319919518	0.2879778672032193	0.0569668008048289	0.7990442655935615	0.2009557344064385
113_2	SIB	EAS	0.6610915492957746	0.2747736418511066	0.0641348088531187	0.798478370221328	0.201521629778672
113_4	SIB	EAS	0.659330985915493	0.28420523138833	0.056463782696177	0.8014336016096579	0.198566398390342
113_3	SIB	EAS	0.6605885311871227	0.2815643863179074	0.0578470824949698	0.8013707243460764	0.1986292756539236
112_2	SIB	EAS	0.65920523138833	0.2798038229376257	0.0609909456740442	0.7991071428571428	0.2008928571428572
112_1	SIB	EAS	0.6642354124748491	0.2805583501006036	0.0552062374245472	0.8045145875251509	0.195485412474849
112_4	SIB	EAS	0.676056338028169	0.2657193158953722	0.0582243460764587	0.8089159959758552	0.1910840040241448
112_3	SIB	EAS	0.6641096579476862	0.2798038229376257	0.0560865191146881	0.8040115694164991	0.1959884305835009
111_1	SIB	EAS	0.6631036217303823	0.2804325955734406	0.056463782696177	0.8033199195171026	0.1966800804828974
111_2	SIB	EAS	0.66511569416499	0.2775402414486921	0.0573440643863179	0.803885814889336	0.196114185110664
111_4	SIB	EAS	0.6602112676056338	0.289486921529175	0.0503018108651911	0.8049547283702213	0.1950452716297787
111_3	SIB	EAS	0.6539235412474849	0.2872233400402414	0.0588531187122736	0.7975352112676056	0.2024647887323943
110_1	SIB	EAS	0.6497736418511066	0.2903672032193159	0.0598591549295774	0.7949572434607646	0.2050427565392354
110_2	SIB	EAS	0.6634808853118712	0.2751509054325955	0.0613682092555332	0.801056338028169	0.198943661971831
110_4	SIB	EAS	0.6458752515090543	0.2943913480885312	0.0597334004024144	0.7930709255533199	0.20692907444668
110_3	SIB	EAS	0.6490191146881288	0.2879778672032193	0.0630030181086519	0.7930080482897385	0.2069919517102615
11_4	SIB	EAS	0.6556841046277666	0.2882293762575452	0.0560865191146881	0.7997987927565392	0.2002012072434608
11_1	SIB	EAS	0.6602112676056338	0.2796780684104628	0.0601106639839034	0.8000503018108651	0.1999496981891348
11_2	SIB	EAS	0.6653672032193159	0.2655935613682093	0.0690392354124748	0.7981639839034205	0.2018360160965795
11_3	SIB	EAS	0.6585764587525151	0.2860915492957746	0.0553319919517102	0.8016222334004024	0.1983777665995976
11_6	SIB	EAS	0.6624748490945674	0.2811871227364185	0.056338028169014	0.8030684104627767	0.1969315895372233
11_5	SIB	EAS	0.6649899396378269	0.272510060362173	0.0625	0.8012449698189135	0.1987550301810865
109_1	SIB	EAS	0.6719064386317908	0.2707494969818913	0.0573440643863179	0.8072811871227364	0.1927188128772635
109_2	SIB	EAS	0.6697686116700201	0.2679828973843058	0.062248490945674	0.8037600603621731	0.1962399396378269
109_4	SIB	EAS	0.6720321931589537	0.2660965794768611	0.0618712273641851	0.8050804828973843	0.1949195171026156
109_3	SIB	EAS	0.6731639839034205	0.2722585513078471	0.0545774647887323	0.809293259557344	0.190706740442656
108_1	SIB	EAS	0.6584507042253521	0.2809356136820926	0.0606136820925553	0.7989185110663984	0.2010814889336015
108_2	SIB	EAS	0.659330985915493	0.2793008048289738	0.0613682092555332	0.7989813883299799	0.2010186116700201
108_4	SIB	EAS	0.6609657947686117	0.2754024144869215	0.0636317907444668	0.7986670020120725	0.2013329979879274
108_3	SIB	EAS	0.658702213279678	0.2786720321931589	0.0626257545271629	0.7980382293762576	0.2019617706237424
107_2	SIB	EAS	0.6608400402414487	0.2799295774647887	0.0592303822937625	0.8008048289738431	0.1991951710261569
107_1	SIB	EAS	0.65920523138833	0.2865945674044265	0.0542002012072434	0.8025025150905433	0.1974974849094567
107_3	SIB	EAS	0.6637323943661971	0.278546277665996	0.0577213279678068	0.8030055331991951	0.1969944668008049
107_4	SIB	EAS	0.6612173038229376	0.278169014084507	0.0606136820925553	0.8003018108651911	0.1996981891348088
106_1	SIB	EAS	0.6734154929577465	0.2655935613682093	0.0609909456740442	0.8062122736418511	0.1937877263581489
106_2	SIB	EAS	0.659079476861167	0.2799295774647887	0.0609909456740442	0.7990442655935613	0.2009557344064386
106_4	SIB	EAS	0.6673792756539235	0.2756539235412474	0.0569668008048289	0.8052062374245472	0.1947937625754527
106_3	SIB	EAS	0.6634808853118712	0.2735160965794768	0.0630030181086519	0.8002389336016096	0.1997610663983904
105_2	SIB	EAS	0.6613430583501007	0.2755281690140845	0.0631287726358148	0.7991071428571429	0.2008928571428571
105_1	SIB	EAS	0.6633551307847082	0.283953722334004	0.0526911468812877	0.8053319919517102	0.1946680080482897
105_4	SIB	EAS	0.653797786720322	0.289989939637827	0.0562122736418511	0.7987927565392354	0.2012072434607645
105_3	SIB	EAS	0.6639839034205232	0.2765342052313883	0.0594818913480885	0.8022510060362174	0.1977489939637826
104_1	SIB	EAS	0.6687625754527163	0.2721327967806841	0.0591046277665995	0.8048289738430584	0.1951710261569416
104_2	SIB	EAS	0.6687625754527163	0.2737676056338028	0.0574698189134808	0.8056463782696177	0.1943536217303823
104_3	SIB	EAS	0.6710261569416499	0.2756539235412474	0.0533199195171026	0.8088531187122736	0.1911468812877264
104_4	SIB	EAS	0.6634808853118712	0.2795523138832998	0.0569668008048289	0.8032570422535211	0.1967429577464788
103_1	SIB	EAS	0.6561871227364185	0.2848340040241449	0.0589788732394366	0.798604124748491	0.201395875251509
103_4	SIB	EAS	0.647258551307847	0.2911217303822938	0.0616197183098591	0.7928194164989939	0.2071805835010061
103_3	SIB	EAS	0.6483903420523138	0.2879778672032193	0.0636317907444668	0.7923792756539235	0.2076207243460764
102_1	SIB	EAS	0.6619718309859155	0.2855885311871227	0.0524396378269617	0.8047660965794768	0.1952339034205231
102_2	SIB	EAS	0.6618460764587525	0.2748993963782696	0.0632545271629778	0.7992957746478873	0.2007042253521127
102_3	SIB	EAS	0.6399647887323944	0.2931338028169014	0.0669014084507042	0.7865316901408451	0.2134683098591548
102_4	SIB	EAS	0.6597082494969819	0.2735160965794768	0.0667756539235412	0.7964662977867203	0.2035337022132797
101_1	SIB	EAS	0.653797786720322	0.2872233400402414	0.0589788732394366	0.7974094567404427	0.2025905432595572
101_2	SIB	EAS	0.6603370221327968	0.28420523138833	0.0554577464788732	0.8024396378269618	0.1975603621730381
101_4	SIB	EAS	0.6632293762575453	0.2718812877263581	0.0648893360160965	0.7991700201207244	0.2008299798792756
101_3	SIB	EAS	0.65329476861167	0.2882293762575452	0.0584758551307847	0.7974094567404426	0.2025905432595574
101_5	SIB	EAS	0.6610915492957746	0.2833249496981891	0.0555835010060362	0.8027540241448692	0.1972459758551308
100_1	SIB	EAS	0.658702213279678	0.2819416498993963	0.0593561368209255	0.7996730382293762	0.2003269617706238
100_2	SIB	EAS	0.6610915492957746	0.278169014084507	0.0607394366197183	0.8001760563380281	0.1998239436619718
100_5	SIB	EAS	0.6519114688128773	0.2913732394366197	0.056715291750503	0.7975980885311872	0.2024019114688128
100_4	SIB	EAS	0.6620975855130785	0.2828219315895372	0.0550804828973843	0.8035085513078472	0.1964914486921528
100_3	SIB	EAS	0.6550553319919518	0.283953722334004	0.0609909456740442	0.7970321931589538	0.2029678068410462
10_2	SIB	EAS	0.6541750503018109	0.2869718309859155	0.0588531187122736	0.7976609657947686	0.2023390342052313
10_1	SIB	EAS	0.6502766599597586	0.2901156941649899	0.0596076458752515	0.7953345070422535	0.2046654929577465
10_3	SIB	EAS	0.6566901408450704	0.2868460764587525	0.056463782696177	0.8001131790744467	0.1998868209255533
1_3	SIB	EAS	0.670523138832998	0.2720070422535211	0.0574698189134808	0.8065266599597585	0.1934733400402415
1_5	SIB	EAS	0.6632293762575453	0.2733903420523139	0.0633802816901408	0.7999245472837022	0.2000754527162977
1_1	SIB	EAS	0.658702213279678	0.2853370221327967	0.0559607645875251	0.8013707243460764	0.1986292756539236
1_2	SIB	EAS	0.658827967806841	0.2820674044265593	0.0591046277665995	0.7998616700201208	0.2001383299798792
1_4	SIB	EAS	0.6603370221327968	0.2803068410462777	0.0593561368209255	0.8004904426559356	0.1995095573440644
HG00096	GBR	EUR	0.6617203219315896	0.1388329979879275	0.0684104627766599	0.7311368209255533	0.2688631790744467
HG00097	GBR	EUR	0.647761569416499	0.1400905432595573	0.0645120724346076	0.7178068410462777	0.2821931589537223
HG00099	GBR	EUR	0.6566901408450704	0.136066398390342	0.0685362173038229	0.7247233400402414	0.2752766599597586
HG00100	GBR	EUR	0.6529175050301811	0.1437374245472837	0.0707997987927565	0.724786217303823	0.275213782696177
HG00101	GBR	EUR	0.6501509054325956	0.141851106639839	0.0667756539235412	0.7210764587525151	0.2789235412474848
HG00102	GBR	EUR	0.6496478873239436	0.1393360160965794	0.0653923541247484	0.7193158953722334	0.2806841046277666
HG00103	GBR	EUR	0.6608400402414487	0.141976861167002	0.0657696177062374	0.7318284708249497	0.2681715291750502
HG00105	GBR	EUR	0.6483903420523138	0.1374496981891348	0.0707997987927565	0.7171151911468813	0.2828848088531187
HG00106	GBR	EUR	0.653420523138833	0.1398390342052314	0.0660211267605633	0.7233400402414487	0.2766599597585513
HG00107	GBR	EUR	0.641725352112676	0.1407193158953722	0.0655181086519114	0.7120850100603622	0.2879149899396378
HG00108	GBR	EUR	0.6550553319919518	0.1322937625754527	0.0718058350100603	0.7212022132796782	0.2787977867203218
HG00109	GBR	EUR	0.6432344064386318	0.141725352112676	0.0709255533199195	0.7140970824949698	0.2859029175050301
HG00110	GBR	EUR	0.6463782696177063	0.136066398390342	0.0705482897384305	0.7144114688128773	0.2855885311871227
HG00111	GBR	EUR	0.6607142857142857	0.1315392354124748	0.0692907444668008	0.7264839034205232	0.2735160965794768
HG00112	GBR	EUR	0.6483903420523138	0.1404678068410463	0.0743209255533199	0.718624245472837	0.281375754527163
HG00113	GBR	EUR	0.6509054325955734	0.1387072434607646	0.0744466800804829	0.7202590543259557	0.2797409456740443
HG00114	GBR	EUR	0.6559356136820925	0.1370724346076458	0.0651408450704225	0.7244718309859155	0.2755281690140845
HG00115	GBR	EUR	0.6614688128772636	0.136443661971831	0.0650150905432595	0.7296906438631791	0.2703093561368209
HG00116	GBR	EUR	0.6597082494969819	0.1311619718309859	0.0723088531187122	0.7252892354124749	0.2747107645875251
HG00117	GBR	EUR	0.6576961770623743	0.1314134808853118	0.0780935613682092	0.7234029175050302	0.2765970824949698
HG00118	GBR	EUR	0.6492706237424547	0.1451207243460764	0.068033199195171	0.7218309859154929	0.2781690140845071
HG00119	GBR	EUR	0.6598340040241448	0.1413480885311871	0.0694164989939637	0.7305080482897384	0.2694919517102616
HG00120	GBR	EUR	0.6465040241448692	0.1407193158953722	0.0670271629778672	0.7168636820925554	0.2831363179074446
HG00121	GBR	EUR	0.6465040241448692	0.1382042253521127	0.0685362173038229	0.7156061368209256	0.2843938631790744
HG00122	GBR	EUR	0.6612173038229376	0.1394617706237424	0.0625	0.7309481891348089	0.2690518108651911
HG00123	GBR	EUR	0.6400905432595574	0.1407193158953722	0.0674044265593561	0.7104502012072436	0.2895497987927564
HG00125	GBR	EUR	0.6602112676056338	0.1331740442655935	0.073692152917505	0.7267982897384305	0.2732017102615695
HG00126	GBR	EUR	0.6654929577464789	0.1270120724346076	0.0719315895372233	0.7289989939637826	0.2710010060362173
HG00127	GBR	EUR	0.6581991951710262	0.1309104627766599	0.0691649899396378	0.7236544265593562	0.2763455734406438
HG00128	GBR	EUR	0.665241448692153	0.1389587525150905	0.0636317907444668	0.7347208249496983	0.2652791750503017
HG00129	GBR	EUR	0.6664989939637826	0.1309104627766599	0.0667756539235412	0.7319542253521126	0.2680457746478873
HG00130	GBR	EUR	0.6415995975855131	0.1485160965794768	0.068033199195171	0.7158576458752516	0.2841423541247484
HG00131	GBR	EUR	0.6517857142857143	0.1414738430583501	0.0631287726358148	0.7225226358148893	0.2774773641851107
HG00132	GBR	EUR	0.6603370221327968	0.1349346076458752	0.0694164989939637	0.7278043259557344	0.2721956740442656
HG00133	GBR	EUR	0.6563128772635815	0.1388329979879275	0.0650150905432595	0.7257293762575452	0.2742706237424548
HG00136	GBR	EUR	0.6578219315895373	0.1310362173038229	0.0686619718309859	0.7233400402414487	0.2766599597585513
HG00137	GBR	EUR	0.6564386317907445	0.1394617706237424	0.0687877263581488	0.7261695171026157	0.2738304828973843
HG00138	GBR	EUR	0.6659959758551308	0.1322937625754527	0.0636317907444668	0.7321428571428572	0.2678571428571428
